mod,name,itemid,metadata,aer,alienis,aqua,arbor,auram,bestia,cognitio,corpus,desidia,exanimis,fabrico,fames,gelum,gula,herba,humanus,ignis,infernus,instrumentum,invidia,ira,iter,limus,lucrum,lux,machina,messis,metallum,meto,mortuus,motus,ordo,pannus,perditio,perfodio,permutatio,potentia,praecantatio,sano,sensus,spiritus,superbia,telum,tempestas,tenebrae,terra,tutamen,vacuos,venenum,victus,vinculum,vitium,vitreus,volatus
ThermalExpansion,Plate,1261,4,,,,,,,,,,,,,,,,,,,,,,,,8,,6,,25,,,,,,,,,11,,,,,,,,,,,,,,,,3,
ThermalExpansion,Plate,1261,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13,,,3,,,,,,10,,,,,,,,,,3,,,,,,6,
ThermalExpansion,Plate,1261,6,,6,,,,,,,,,2,,,,,,,,,,,,,6,,4,,46,,,,,,,,,8,,,,,,,,,,,,,,,,,
MineFactoryReloaded,pinkslime.block,1262,0,,,2,,,,,15,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MineFactoryReloaded,tank,1266,0,,,4,,,,,,,,6,,,,,,5,,,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,4,,,,,,
Thaumcraft,blockStairsGreatwood,1268,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.3,1269,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,metamorphic_tconstruct.stoneore.4,1270,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.4,1271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,igneous_tconstruct.stoneore.3,1274,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
Thaumcraft,blockStairsSilverwood,1278,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thaumcraft,blockAlchemyFurnace,1281,0,,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,
Thaumcraft,blockCosmeticSlabWood,1283,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thaumcraft,blockCosmeticSlabWood,1283,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.4,1284,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
UndergroundBiomes,sedimentary_tconstruct.stoneore.3,1287,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
Thaumcraft,blockStairsArcaneStone,1289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.2,1309,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,igneous_thermalfoundation.ore.3,1312,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
blightbuster,tile.blightbuster_dawnTotem,1313,0,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,13,,,,,,14,11,,,,,,,,5,,,6,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore,1317,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore.1,1321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,igneous_thermalfoundation.ore.1,1321,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_16,1324,0,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_16,1324,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalDynamics,ThermalDynamics_16,1324,2,,,2,,,,,,,,,,,,,,2,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,1,
ThermalDynamics,ThermalDynamics_16,1324,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalDynamics,ThermalDynamics_16,1324,4,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_16,1324,5,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,
ThermalDynamics,ThermalDynamics_16,1324,6,,,9,,,,,,,,3,,,,,,,,,,,9,,,,,,23,,,,,,,,,,,,,,,,,,,8,,,,,,4,
ThermalDynamics,ThermalDynamics_16,1324,7,,,,,,,,,,,3,,,,,,3,,3,,,,,,,,,18,,,,,,,,,,,,,,,,,,,3,,,,,,3,
ubcores,igneous_thermalfoundation.ore,1325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,igneous_thermalfoundation.ore,1325,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.1,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.1,1328,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,metamorphic_thermalfoundation.ore.2,1329,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.2,1329,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore.3,1330,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,,,,,,
ThermalDynamics,ThermalDynamics_0,1333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,4,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,4,,1,,,,,,,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,12,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,
ThermalDynamics,ThermalDynamics_0,1333,6,,,,,,,,,,,,,8,,,,,,,,,,,,,4,,4,,,,,,,,,16,,,,,,,,,,,,,,,,2,
ThermalDynamics,ThermalDynamics_0,1333,7,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,13,,,,,,,,,3,,,,,,,,,,3,,,,,,5,
ubcores,metamorphic_thermalfoundation.ore,1335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ubcores,metamorphic_thermalfoundation.ore,1335,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,
ThermalDynamics,ThermalDynamics_48,1336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
ThermalDynamics,ThermalDynamics_48,1336,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore.1,1340,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.1,1340,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,1,
ubcores,sedimentary_thermalfoundation.ore.2,1341,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
ubcores,sedimentary_thermalfoundation.ore.2,1341,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,
